sentiment,sentence,lang
neutral,"Der Gesamtwert des Projekts wird auf über 3,0 mln Euro $ 4,4 mln geschätzt , von denen die Dienstleistungen werden über 2,0 mln Euro $ 2,9 mln und Drittlizenzen mehr als 1,0 mln Euro $ 1,5 mln .",de
negative,Reed Elsevier Aktienkursrutschen auf unterwältigenden Gesamtjahresergebnissen,de
neutral,"Technopolis hat beiseite ein Grundstück von 4,6 Hektar, um den Park zu bauen, Mikkonen sagte.",de
neutral,"GyPSii-Service unterstützt zehn verschiedene Sprachen, darunter Koreanisch und Russisch.",de
positive,"Das Unternehmen erzielte ein Ergebnis je Aktie ( EPS ) in Höhe von 0,03 EUR gegenüber einem Verlust je Aktie in Höhe von 0,01 EUR .",de
neutral,Die Gesellschaft hält derzeit keine ihrer eigenen Aktien .,de
neutral,"Der geschätzte Wert des Deals liegt bei 9,2 Millionen US-Dollar .",de
neutral,Künftig wird sich die Anlage auf die Herstellung von Flanschprofilen für Windparktürme konzentrieren.,de
negative,"Infolge dieser Transaktionen sind die Gesamtbestände des Burrill Life Sciences Capital Fund , L.P. , unter 5 Prozent der Gesamtzahl der Aktien und Stimmen des Unternehmens gesunken .",de
positive,"Der Umsatz stieg im Juli bis September um 14 Prozent auf ( EUR ) 467 Millionen von einem Jahr zuvor , sagte das Unternehmen am Donnerstag .",de
neutral,"4. Februar 2011 - Finnische Datenschutz-und Sicherheits-Software-Entwickler Tectia Oyj ( HEL : TEC1V ) sagte, Mittwoch hat es zwei strategische Geschäftseinheiten eingerichtet - verwaltete Sicherheit und mobile Authentifizierung .",de
neutral,"SDM bietet allgemeine Mietgeräte , Aluminium Gerüste , Generator und Hebezeuge für Kunden im Bausektor .",de
positive,$tsla schlechten Tag zu kurz,de
positive,"Nokia kontrolliert mehr als 50 Prozent des Telefonumsatzes in Indien und Afrika, und hat eine starke Prosition auf den meisten anderen aufstrebenden Märkten.",de
positive,$CYTX sieht aus wie ein aufsteigender Kanal auf Finfiz http://stks.co/f26r4,de
neutral,"Storengy ist das Unternehmen GDF SUEZ, das sich der unterirdischen Speicherung von Erdgas widmet.",de
neutral,"30 November 2009 - Finnische Büromöbel-Hersteller Martela Oyj HEL : MARAS sagte heute, dass es entlassen drei Menschen und andere neun werden dauerhaft von der Firma Büropersonal und Fabrikarbeiter entlassen werden .",de
neutral,"Panostaja besitzt ein 68,77 pkt Grundkapital und die Stimmrechte der Suomen Helasto-Aktien nach einem Austausch von Aktien , die am 30 . Mai 2007 durchgeführt wurde .",de
neutral,Die finanziellen Einzelheiten der Transaktion wurden nicht offengelegt .,de
positive,"Die beiden Unternehmen werden auch Partner bei der Weiterentwicklung der Marke Raiso Cholesterin senken , Benecol .",de
positive,$NUGT Gold über 1400...wow,de
negative,Diageo-Verkäufe enttäuschen als Währung und Vergleichswerte lassen bitteren Geschmack,de
neutral,"Die finnische M-real's Kyro Mühle beginnt mit Verhandlungen , um Personal zu kürzen .",de
negative,"LONDON MarketWatch -- Die Aktienkurse endeten am Montag in London, da eine Erholung der Bankenbestände die breitere Schwäche der FTSE 100 nicht ausgleichen konnte .",de
positive,Anteile an BAE Systems erreichten 10-Monats-Hoch bei Rating-Upgrade,de
neutral,"Die Kapazität wird in seinem Seikku Sägewerk in Pori und Alholma Sägewerk in Pietarsaari und dazu führen, dass 60 Menschen für etwa sechs Wochen ab Mitte Mai entlassen, sagte es.",de
neutral,Die Transaktion wird voraussichtlich bis Dezember 2009 abgeschlossen sein .,de
positive,"$ARIA Bounce Player! Weit über $6,17 http://stks.co/q0WfF",de
neutral,"Der Vorstand sagte weiter , dass das Unternehmen nicht für einen wesentlichen Teil der Arbeiten zu bewerben und als solche waren sie zu Recht als nicht verantwortlich von der Bewertungsteam festgestellt .",de
positive,"Das operative Ergebnis der finnischen Aktia Gruppe stieg im ersten Quartal 2010 von 8,2 Mio EUR im ersten Quartal 2009 auf 17,5 Mio EUR .",de
neutral,"Bediener müssen nur lernen , wie man ein Gerät für mehrere Ebenen von Anwendungen , einschließlich sprachgesteuerte Operationen .",de
positive,Rivalen Unternehmen $GWR und WATCO eying $RA w Übernahme-Interessen. http://stks.co/o0xY,de
positive,"Der Zinsüberschuss betrug 152,2 Mio EUR , gegenüber 101,0 Mio EUR im Jahr 2008 .",de
negative,Die im Berichtszeitraum eingegangenen Aufträge gingen jedoch gegenüber dem zweiten Quartal 2010 um 17 % zurück .,de
neutral,"Der Nettoumsatz ging vom dritten Quartal 2008 um 33 % auf 130,5 Mio EUR zurück .",de
negative,"Im Juli bis September 2009 gingen die Verkäufe von Konecranes von 520,4 Mio EUR im Juli bis September 2008 auf 368,7 Mio EUR zurück .",de
negative,Das Ergebnis wird auch durch erhöhte Fixkosten im Zusammenhang mit Operationen in China und Umstrukturierungskosten in Japan belastet werden .,de
neutral,"Der Nettoumsatz von Cencorp im ersten Quartal wird auf 0,9-1,2 Mio EUR geschätzt , verglichen mit 4,5 Mio EUR im ersten Quartal 2008 .",de
neutral,"In Finnland hat die Bank of +àland ihr Betriebsergebnis im zweiten Quartal 2008 von 7,5 Mio EUR im zweiten Quartal 2007 auf 6,1 Mio EUR gesunken .",de
neutral,Das Grundkapital von Cargotec nach der Erhöhung beläuft sich auf EUR 64.299.180 .,de
positive,"Sophos zielt darauf ab, 100 Millionen Dollar in London IPO zu erhöhen",de
positive,"`` Die neue Struktur bietet bessere Kommunikation , schnellere Entscheidungsfindung und Kosteneinsparungen , """" Proha sagte .",de
neutral,Die 718.430 neuen Serie A-Aktien werden am 3 . Juli 2006 zusammen mit den alten Serie A-Aktien an der Hauptliste der Helsinkier Börse gehandelt .,de
positive,"21 . Oktober 2010 - Das finnische Fischereiunternehmen Rapala VMC Corp ( HEL : RAP1V ) sagte heute , dass sein Nettogewinn in den ersten neun Monaten 2010 auf 18 ,9 Mio . EUR von 15 ,1 Mio . EUR im gleichen Zeitraum des Vorjahres gestiegen ist .",de
neutral,"Der Rest seiner Einnahmen wird aus Technologievereinbarungen mit anderen Unternehmen kommen , sagte InterDigital .",de
neutral,"Tyrvaan Sanomat , zweimal pro Woche von Tyrvaan Sanomat Oy veröffentlicht , erscheint in Sastamala und Kiikoinen .",de
positive,"Cargotec Corporation , Pressemitteilung , 28. April 2008 um 14.00 Uhr Finnische Zeit Cargotec's MacGREGOR Geschäftsfeld bietet Seefrachtumschlag und Offshore-Lastumschlag Lösungen hat erhebliche Luke Abdeckung Aufträge für Bulk Carrier erhalten .",de
neutral,Juha Haapakoski wird weiterhin als Chefredakteurin mit Budget-Verantwortung auch beim neuen Verlag tätig sein.,de
neutral,"Nordstjernan hat seine Option genutzt , um weitere 22 ,4 % der Aktien und Stimmen von Salcomp zu erwerben .",de
neutral,"Der Umsatz des Healthcare Trade-Geschäfts im Jahr 2009 betrug 145,1 Mio. EUR 155,2 Mio. EUR und das operative Ergebnis 8,9 Mio. EUR 7,9 Mio. EUR .",de
positive,"Der Turm, den es gewählt hat, um hinzuzufügen , wegen in Betrieb gehen im Sommer , wird die Gesamtkapazität auf 80 Broadsheet oder 160 Tabloid-Seiten erhöhen , mit der Fähigkeit, 32 - und 48-Seiten-Produkte nebeneinander laufen .",de
negative,"Scanfil , ein Systemlieferant und Vertragshersteller für den Kommunikationssektor , wird in Oulu , Finnland , Personalverhandlungen aufnehmen , um das Personal vorübergehend zu entlassen .",de
neutral,"Das Betriebsergebnis verringerte sich von 21,1 Mio . EUR im Jahr 2008 auf 16 Mio . EUR .",de
neutral,PCS Digital Guatemala verwendet seit 2003 das Prepaid-System von Tecnomen in Telgua-Festnetzen sowie Code-Division-Multiple Access oder CDMA und globales System für mobile Kommunikation oder GSM .,de
neutral,"Das Unternehmen wird innerhalb einer Woche weitere Details , einschließlich des erwarteten Transaktionszeitplans und des Namens des neuen Investors , offenlegen .",de
positive,"`` Die Anzahl der Sammelfehler ist erheblich zurückgegangen , und der Betrieb beschleunigte sich .",de
neutral,Versicherer Old Mutual wählt den Hemphill der Standard Bank als neuen CEO,de
positive,"Broker-Tipps: RBS, Croda, Salbei",de
positive,"Das Betriebsergebnis betrug 0,6 Mio EUR , was einem Verlust von 19 Mio EUR im Vorjahr entspricht .",de
neutral,"Die Kürzungen werden sofort , beginnend im Oktober 2009 , durchgeführt .",de
positive,"$EBAY hatte einen schönen Ausbruch der jüngsten Konsolidierung. Herzlichen Glückwunsch an diejenigen, die es hatten. http://stks.co/2TAd",de
negative,"Das Unternehmen plant, zwei der drei Linien am Werk zu schließen , wo rund 450 Arbeitsplätze bedroht sind .",de
neutral,Der Vertrag umfasst Heizungsanlagen Ausrüstung und damit verbundene Installationsarbeiten .,de
positive,Kinder Morgan und BP Form Joint Venture Limited Haftung Gesellschaft zu kaufen ...,de
negative,"Qualcomm schätzte einen Gewinn im ersten Quartal zwischen 46 und 50 Cent pro Aktie , ohne bestimmte Posten , unter der Schätzung des Analysten von 61 Cent pro Aktie .",de
positive,"Neste Oil Corp. hat langfristige Beschaffungsverträge mit Honkajoki Oy und Findest Protein Oy , beide im Besitz finnischer Lebensmittelhersteller , für die Lieferung von tierischem Fett für die Biodieselproduktion in Neste's 200.000 b-cd Porvoo , Finnland , Raffinerie unterzeichnet .",de
neutral,Die Gesamtinvestitionen in den Jahren 2006 und 2007 werden sich auf rund 75 Mio EUR belaufen .,de
neutral,"Mursula sagte, sie versuchten, makroökonomische Perspektive zu sammeln, um zu sehen, wie Malaysia es tut.",de
neutral,Das Präsentationsmaterial kann nach der Konferenz auf der Website des Unternehmens in englischer Sprache eingesehen werden.,de
positive,Finnisch Metso Paper hat einen Auftrag für die Lieferung einer unbeschichteten Feinpapiermaschine an MCC Paper Yinhe in China gewonnen.,de
neutral,Nach Fertigstellung wird der 120 Meter lange Wachtturm das höchste Gebäude in Irland sein .,de
neutral,"Galeria Podlaska , ein Einkaufszentrum an der Wysockiego Street in Bia ` ystok , ist etwa 60 Prozent vermietet oder reserviert .",de
neutral,Die Front-Faltung des Produkts maximiert die Witterungsbeständigkeit und ermöglicht eine nahtlose Dachveredelung.,de
positive,"Intuitive Chirurgische $ISRG ist in einer großen finanziellen Position, schauen Sie sich https://t.co/VahhJAcBFG https://t.co/24hQTQX4ou",de
neutral,Dragonfly Love ist eine weitere Videoaufnahme von Anfang bis Ende mit dem Nokia N8.,de
neutral,"Das neue Appartementhaus geht ganz in der Nähe der Innenstadt , erklärte Vorsitzender des Vorstands von AS YIT Ehitus Priit Sauk .",de
neutral,"25. März 2011 - Finnische Elektronik-Vertragshersteller Scanfil Oyj HEL : SCF1V sagte heute seinen Plan, vollständig im Besitz Scanfil EMS Group mit Ojala-Yhtyma Oy hat einen Haken getroffen , da Aktionäre des inländischen Rivalen lehnte den Deal .",de
positive,REFILE-Hikma und Barclays helfen Großbritanniens FTSE höher zu klettern,de
neutral,Finnische Stockmann Group 's Versandhandel Einheit Hobby Hall hat eine Test-Marketing-Kampagne in Russland gestartet .,de
positive,$UTSI http://stks.co/15uR Lange Einrichtung. Sehr gute Gewinne gemeldet.,de
neutral,"Quartal Oy besitzt nun 2.094.063 Aktien an Satama Interactive Plc , was 5,19 Prozent des Grundkapitals und der Stimmrechte entspricht .",de
positive,"Die Nachfrage war wie erwartet lebhaft , und das Auftragsniveau blieb hoch .",de
negative,"ADPnews - 28 , September 2009 - Finnische Silizium Wafer Hersteller Okmetic Oyj HEL : OKM1V sagte, es wird die Zahl seiner Büroangestellten um 22 weltweit als Folge der heute abgeschlossenen Personalverhandlungen reduzieren .",de
neutral,"Der Gewinn vor Steuern ging von 305,6 Mio . EUR um 37 % auf 193,1 Mio . EUR zurück .",de
positive,"Das Auftragsbuch des Unternehmens lag am 30 . September 2007 bei 1,5 Mrd Euro $ 2,2 Mrd Euro , was einem Anstieg um 24,2 Mio Euro gegenüber dem Vorjahr entspricht , wobei internationale Aufträge in Höhe von 365 Mio Euro $ 534,3 Mio Euro betrugen .",de
negative,"Im Vergleich zum dritten Quartal 2007 ging das operative Ergebnis des Quartals von 510 Mio EUR zurück , während der Umsatz gegenüber dem dritten Quartal 2007 von 860 Mio EUR stieg .",de
neutral,"Barclays bereit Sir Mike Rake zu ersetzen, als er zum Ausgang geht",de
negative,Die Verkäufe an der Anlage sind im vergangenen Jahr nach dem Einbruch der Branche in den Hauptresorts im Winter 2006-07 gesunken.,de
neutral,Barclays ernennt Paul Compton von JPMorgan zum neuen COO,de
positive,"$AAPL springt von der Unterstützung ab, es scheint",de
neutral,"Das Betriebsergebnis fiel von 55,3 Mio EUR im Jahr 2007 auf 38,1 Mio EUR .",de
neutral,"Das estnische Parlament sollte am Mittwoch über Änderungen des Verbrauchsteuergesetzes abstimmen , die 0,42 Kronen zum Preis eines Liters Diesel und 0,45 Kronen zum Preis eines Liters Benzin von Anfang 2010 hinzufügen würden .",de
positive,Elcoteq hat eine nachgewiesene Erfolgsbilanz in Elektronik-Fertigungsdienstleistungen ( EMS ) und ein globales Fabriknetzwerk in Verbindung mit modernen Fertigungsanlagen und konsistenten Systemen und Prozessen .,de
positive,$MTD (Mettler-Toledo) bereit für einen Breakout,de
neutral,"HSBC schüttelt Vorstand mit zwei neuen Geschäftschefs, drei Abfahrten",de
neutral,"Die Erfinder sind Ridge Justin, Bao Yiliang und Karczewicz Marta.",de
neutral,"Man kann sich auch direkt aus dem iPad für Jobs bewerben, wählen Sie aus, welchen Lebenslauf man anbringen soll und welches Anschreiben für jede Position am besten geeignet ist.",de
neutral,Auf diese Weise war der Ausgangspunkt der Branche die Bedürfnisse der Verbraucher .,de
neutral,"Der Staatsanwalt fordert außerdem, dass Outokumpu höchstens 800.000 Euro zahlt.",de
neutral,"Im Jahr 2008 erwirtschaftete sie einen Nettoumsatz von 9,3 Mio . USD 13,1 Mio .",de
neutral,"Veröffentlicht von Globes online , Israel Business News - www.globes-online.com - am 16. November 2009 -® Copyright of Globes Publisher Itonut 1983 Ltd. 2009",de
neutral,Der Vertrag über 17 Mio EUR umfasst sowohl Konstruktions- als auch Bauarbeiten .,de
negative,$AAPL Beat die Schätzungen. Wird immer noch auf Mangel an neuen Produkten. https://t.co/sX3z7u6N8o,de
neutral,Delhaize Le Lion hat die Aldata G.O.L.D. Vocal PDA Lösung auf dem Motorola WT4090 PDA Terminal ausgewählt.,de
neutral,"Die Baltimore Police and Fire Pension, die etwa $ 1,5 Milliarden hat, verlor etwa $ 3,5 Millionen in Madoff Ponzi-Schema.",de
positive,Nach Angaben des Unternehmens war sein operatives Ergebnis ohne Sondereinflüsse im vierten Quartal 2009 deutlich besser als erwartet und auch besser als die Zahlen für das vierte Quartal 2008 .,de
neutral,"Diese neuen Anlagen werden in Cargotecs hochmoderner Produktionsstätte in San Antonio , Texas , USA gebaut , die 2009 ihren Betrieb aufgenommen hat .",de
neutral,"Der Betriebsverlust belief sich auf 4,0 Mio . EUR , verglichen mit einem Ergebnis von 8,6 Mio . EUR im zweiten Quartal 2008 .",de
positive,"29. September , 2010 Finnische Abfallwirtschaft und Recycling-Unternehmen Lassila & Tikanoja erweitert seinen Betrieb in Russland durch die Einführung seiner vor kurzem abgeschlossenen Recycling-Anlage in der Stadt Dubna bei Moskau .",de
positive,Biohit betreut bereits viele aktuelle Genesis-Kunden und der Kundenstamm wird aufgrund dieser Vereinbarung voraussichtlich expandieren.,de
positive,"UPDATE: CIB, Legal & General verkaufen Egyptian Life Joint Venture an AXA",de
negative,"Der Betriebsgewinn ging vor allem aufgrund der gestiegenen Kosten für Holz und recycelte Fasern und des gestärkten Euro zurück . """,de
neutral,Dies wird sowohl organisch als auch durch Akquisitionen im Inland und in benachbarten Märkten geschehen .,de
positive,"News FeedFTSE 100 Movers: Ashtead springt auf starke Interims; Glencore, BP in ...",de
neutral,"Elite Residence Tower , eine neue Entwicklung von Tameer , befindet sich im Herzen von Dubai Marina .",de
positive,"@StockTwits: @Kbkiwi: $TSLA Tesla Model S Umsatz übertrifft Ziel, Rentabilitätsprognose nach oben geändert: http://stks.co/jQ0w""""",de
neutral,Tesco verkauft die Hälfte der Beteiligung an E-Commerce-Website Lazada an Alibaba für 90 Mio. £,de
negative,Darüber hinaus veröffentlichte das US-Handelsministerium für November schlechtere Zahlen als erwartete Bauausgaben .,de
neutral,"Baltic Pearl CJSC , eine Tochtergesellschaft der Shanghai Foreign Joint Investment Company , entwickelt ein Projekt in St. Petersburg , bestehend aus etwa einer Million Quadratmetern Wohnfläche , zwei Krankenhäusern und mehreren Schulen und Kindergärten .",de
negative,"Sie sind auch verärgert, dass einige der Maschinen und die Arbeit nach Polen übernommen wird.",de
neutral,Zustimmung der Aktionäre von Cencorp nach finnischem Recht .,de
positive,"Das Unternehmen sagte, dass es das WCDMA 3G-HSPA-Funknetz, einschließlich der modularen, hohe Kapazität Nokia Flexi WCDMA Basisstation in Ost-Java, Bali, Sumatra und Batam liefern wird.",de
positive,$RSH - auf der Suche nach dem ersten profitablen Quartal in 3 Jahren!!! ;).,de
negative,"$MFLX bis pre mkt. Sieht aus, als wäre GAP gefüllt worden....lookin 4 kurze opt hier",de
positive,Der finnische Forstmaschinenhersteller Ponsse hat mit Volvo den Beginn der Zusammenarbeit in Lateinamerika vereinbart.,de
positive,"4. Februar 2011 - Der finnische Anbieter von Breitband-Datenkommunikationssystemen Teleste Oyj HEL : TLT1V erzielte im letzten Quartal 2010 einen Nettogewinn von 995 ,000 EUR für den gleichen Zeitraum von 2009 auf 2 ,1 Mio EUR .",de
neutral,"Auf der Strecke zwischen Helsinki in Finnland und Tallinn in Estland stieg das Frachtvolumen um 36 % , während das Frachtvolumen zwischen Finnland und Schweden um 9 % zurückging .",de
