sentiment,sentence,lang
neutral,"Sur la base de l' appel à la concurrence OOO Kitai Stroi , la filiale russe de China State Construction Engineering Corporation , société de construction détenue par China State , a été choisie comme constructeur principal .",fr
negative,British American Tobacco baisse et poursuit PwC sur le scandale de la pollution,fr
neutral,"Le groupe a affiché des ventes nettes de 35,3 millions d' euros 46,5 millions de dollars et un bénéfice opérationnel de 760 000 euros 1,0 million de dollars en 2005 .",fr
positive,"Les ventes de la chaîne de vente au détail de vêtements Sepp+ñl+ñ ont augmenté de 8 % pour s' établir à 155,2 millions d' euros , et le bénéfice d' exploitation est passé de 17,1 millions d' euros en 2004 à 31,1 millions d' euros .",fr
neutral,"La facilité consiste en un prêt à terme à terme de sept ans de 200 millions d' euros 292,4 millions de dollars et une facilité de crédit renouvelable de 150 millions d' euros 219,3 millions de dollars sur cinq ans .",fr
positive,"`` En termes de rentabilité et de bénéfice 2007 a été la meilleure année de notre histoire, ''' a déclaré le chef de l'exécutif Veli-Matti Mattila.",fr
neutral,La clôture de cette transaction a eu lieu aujourd' hui .,fr
negative,"En outre , 29 autres employés peuvent être licenciés jusqu' à nouvel ordre et l' ensemble de la main-d' œuvre peut être licencié pour de courtes périodes si nécessaire .",fr
neutral,Le rapport annuel sera envoyé automatiquement aux actionnaires détenant au moins 2 000 parts de Sampo plc .,fr
positive,UPM-Kymmene est l'un des principaux producteurs mondiaux de papier d'imprimerie avec une production dans 15 pays et un réseau de vente couvrant plus de 170 entreprises.,fr
positive,""" Les perspectives stables reflètent la position solide de Nokia sur le marché mondial du combiné mobile , la forte génération de flux de trésorerie , et le bilan très conservateur , a déclaré Raab .",fr
positive,"Nokia continuera à investir dans le développement futur de Qt pour le bénéfice de tous les utilisateurs , à la fois Commercial et LGPL .",fr
positive,$HITK Reprise de l'avancée vers de nouveaux sommets historiques.,fr
positive,`` NTC a une présence géographique qui complète le réseau existant de Ramirent et nous rapproche de nos clients dans la région de Bohême Est en République Tchèque. '',fr
neutral,"Metso est un fournisseur mondial de technologies et de services durables pour l'exploitation minière , la construction , la production d'énergie , l'automatisation , le recyclage et les industries des pâtes et papiers .",fr
neutral,"Biohit Oyj développe , fabrique et commercialise des produits de manutention liquide et des systèmes d'essais diagnostiques destinés à la recherche , aux soins de santé et aux laboratoires industriels .",fr
neutral,"Le nouveau président du Conseil d' administration , M. Chaim Katzman , donnera une présentation et répondra aux questions .",fr
positive,Viking Line gère bien avec ses ferries actuels.,fr
neutral,"Lors de la composition , les participants doivent citer 877417 comme ID de conférence .",fr
neutral,L'objectif du bureau de Saint-Pétersbourg est d'abord de stimuler les activités de maintenance de la Société.,fr
positive,"Le bénéfice d' exploitation s' est élevé à 17,7 millions d' euros , contre 17,6 millions d' euros pour la période correspondante de 2007 .",fr
negative,- Les ventes nettes pour la période devraient être bien inférieures à celles de l' année dernière et le résultat après les articles non récurrents devrait être en rouge .,fr
neutral,`` Nous avons la marque d'eau la plus chère en Finlande pour le moment. '',fr
neutral,"France T+®l+®com a passé plus de temps à étudier TeliaSonera que d'autres cibles potentielles de reprise parce qu'il a un actionnaire qui veut vendre , a déclaré Pellissier .",fr
positive,"$BRK.B $SPY Tout le temps demain? 150k sur les actions A, 13 décembre 2007.",fr
negative,Salonen a ajouté que les données montrent que les stocks de pâte des producteurs en Amérique du Nord sont en baisse (').,fr
neutral,`` Marimekko vise à élargir son réseau de distribution principalement en augmentant le nombre de concept stores et de magasins en magasin.,fr
negative,SRV a réduit ses prévisions de ventes nettes pour l' ensemble de l' année 2008 en raison d' incertitudes dans les ventes de logements .,fr
positive,$AWR Standard & Poor's Afffirms 'A+' Credit Rating at American States Water Company and Golden State Water Company http://stks.co/f2P94,fr
positive,"Selon le PDG Kai Telanne , les journaux de l'entreprise ont atteint le meilleur résultat financier jamais .",fr
positive,Je suis un acheteur $TSLA,fr
neutral,"Bénéfice de Randgold frappé par le mauvais prix de l'or, mais le dividende continue d'augmenter",fr
neutral,"( ADP News ) - 22 janvier 2009 - Le fabricant finlandais de téléphones mobiles Nokia Oyj ( OMX : NOK1V ) a déclaré aujourd' hui que son bénéfice d' exploitation était tombé de 8 milliards d' euros en 2007 à 5 milliards d' euros ( 6,5 milliards d' euros ) pour 2008 .",fr
neutral,Finland Raute Precision qui fournit des systèmes de pesage et de dosage et les usines change son nom à Lahti Precision .,fr
negative,$AAPL à la résistance juste ici... vendu mes actions... va racheter si elle plonge ou si elle va dans la zone 128 gap,fr
positive,"M. Alexander Gavrilov, directeur de la finance d'entreprise d'EuroChem, a déclaré : « Je suis heureux que nous ayons une fois de plus confirmé qu'EuroChem est en mesure d'attirer des fonds à long terme à des taux attractifs.",fr
negative,"Au premier trimestre de 2009 , le résultat avant impôts de la poursuite des opérations , à l' exclusion des éléments non récurrents , s' est élevé à EUR -0,4 mn , contre EUR -0,1 mn au cours de la période correspondante de 2008 .",fr
positive,La forte croissance a été le résultat de l' inclusion de la chaîne d' habillement Lindex dans le Groupe en décembre 2007 .,fr
positive,EntreprisesDixons Carphone fermer 134 magasins au Royaume-Uni que les ventes sautent,fr
neutral,"Elcoteq Dongguan a été créé en 1999 dans le district de Nancheng de Dongguan, en Chine, et est l'une des quatre usines de fabrication de volume Elcoteq dans la région Asie-Pacifique.",fr
negative,Les mesures résultent d' une diminution de la demande en matière de conception technique et d' information sur les produits .,fr
negative,"Kraft, Cadbury's et Britvic dans Total Remember: comment tirer un produit affecte le profit",fr
neutral,"L' effet de change a eu un effet négatif de 3,0 pct , soit 20 millions d' euros ( 31,3 millions de dollars ) sur les recettes .",fr
negative,$SPY Bull Move a fini d'attendre la prochaine configuration,fr
positive,"Les analystes impressionnés par les progrès à l'usine phare de Tesla; co dépensé 1,6 milliard de dollars sur les mises à niveau dans '15 https://t.co/SABxCSn8cd par @tsrandall $TSLA",fr
positive,$ISRG Break confirmé. Leaps acheté. Bon trading!,fr
neutral,"La croissance la plus élevée serait en Chine , tandis que l'affaiblissement de la demande se poursuivrait en Amérique du Nord , a déclaré UPM .",fr
neutral,"de BUSINESS LINE , 16 mai 2008 Sriperumbudur , 15 mai - Les deux principaux fournisseurs de Nokia - Aspocomp et Wintek - sont susceptibles de commencer leurs activités dans les trois mois dans le parc Nokia Telecom à Sriperumbudur , à 45 km à l'ouest de Chennai .",fr
negative,Je ne suis pas optimiste au sujet de $amzn à la fois les fonds et les graphiques ressemblent à capou ce trimestre.,fr
neutral,Il a dit qu'il a perdu cinq familles par mois à l'économie que beaucoup de faire d'autres arrangements pour économiser de l'argent.,fr
neutral,"Les grues de navire , qui seront fabriqués par les usines partenaires de MacGREGOR en Chine , seront livrés entre 2008-2010 pour les navires commandés par chinois COSCO , allemand Peter Dohle et basé à Hong Kong Cido Shipping .",fr
positive,"Le fabricant finlandais de fibres et de produits en plastique Suominen Corporation a déclaré que sa perte nette résultant de la poursuite des opérations s' est réduite à 1,8 mLn d' euros ( 2,3 mLn de dollars ) en 2006 par rapport à 3,7 mLn d' euros ( 4,8 mLn de dollars ) en 2005 .",fr
positive,AB La dernière soumission d'InBev a dit qu'elle ne gagnerait pas l'approbation de SABMiller,fr
neutral,Le portefeuille de location d'équipement de l'entreprise se compose principalement d'outils pour les petits et moyens clients dans l'industrie de la construction.,fr
neutral,C'est une déception de voir le plan plié.,fr
neutral,"La perte avant impôt s' est élevée à 49,9 millions d' euros , contre une perte de 15,4 millions d' euros au cours de la période correspondante en 2008 .",fr
positive,"Le bénéfice d'exploitation est passé de 19,9 mln à 22,1 mln eur.",fr
negative,"A 13h30, l'OMX Helsinki 25 était de 0,30 pct plus bas à 2463,67 et l'OMX Helsinki a baissé de 0,37 pct à 8 537,42 sur un volume de 256 mln eur.",fr
neutral,"Le segment a un chiffre d' affaires annuel d' environ 400 millions d' euros , a déclaré la société .",fr
positive,"Nous sommes très satisfaits de l' excellente coopération entre les deux pays ces derniers temps , a-t-il déclaré .",fr
neutral,"Cramo , siège social à Vantaa , Finlande , loue des machines et des équipements de construction , ainsi que des loyers et des ventes d'espace modulaire .",fr
positive,"Nous renforçons également notre partenariat existant avec Cybercom '', dit Teleste CTO Esko Myllyla.",fr
neutral,"Le 20 mars 2006 , Stora Enso a refusé de commenter les nouvelles de quelque manière que ce soit .",fr
positive,"Le bénéfice d' exploitation est passé de 4,9 millions d' euros à 14,0 millions d' euros au cours de la période correspondante en 2005 .",fr
positive,$ZNGA http://stks.co/3rdu Recherche d'un test au 9.25 point de résistance. cc @ cfrazierjr @FletchTrade #traders,fr
positive,"Auparavant , la société prévoyait que son bénéfice d' exploitation s' améliorerait sur la même période .",fr
neutral,L'analyse SWOT n'est qu'une méthode de catégorisation et présente ses propres faiblesses.,fr
positive,L'analyste de Merrill Lynch Campbell Morgan a amélioré sa recommandation sur PaperlinX de `` neutre '' à `` acheter '' en mai.,fr
neutral,"Une grue coker sera fournie à la raffinerie Golden Eagle de Tesoro Corporation à Martinez, en Californie, tandis qu'une grue similaire sera livrée à la raffinerie Castell de BP en Espagne.",fr
positive,"Le bénéfice opérationnel de 12 mois du groupe a augmenté de 31 pour cent à 337,8 millions d'euros .",fr
neutral,- Contrer les forces de votre concurrent et cibler leurs faiblesses .,fr
negative,"Le rendement du capital employé a été négatif de 2,3 % par rapport à 11,3 % en 2007 .",fr
positive,"$LULU http://stks.co/o17i Bounced off support au début de la semaine - maintenant indicateurs tournant vers le haut (RSI, MACD, SMI) Worth a look",fr
neutral,Les secteurs d'activité de Cargotec comprennent également les solutions de manutention de conteneurs secteur d'activité Kalmar et la manutention de fret maritime et les solutions de manutention de chargement offshore secteur d'activité MacGREGOR .,fr
positive,"`` Nous avons continué activement à concentrer la R-D et à positionner notre offre loin des solutions ponctuelles vers des solutions de bout en bout dynamiques, '' Ervio a déclaré.",fr
positive,$AAPL - a cassé sa tendance à la baisse - mais 200DMA se révélant être une résistance rigide à court terme. https://t.co/VlzlgvIHZV,fr
negative,"En 2009 , la perte nette de Stora Enso s' est élevée à 879,7 millions d' euros , contre 673,4 millions d' euros l' année précédente .",fr
neutral,"Rapport d'activité NORDIC-17 janvier 2006-Aussi Plc inaugure une nouvelle usine en Estonie -® 1998-2006 M2 COMMUNICATIONS LTD Le fabricant finlandais d'électronique électrique Ehor Plc a déclaré mardi ( 17 janvier ) qu'il inaugureait sa nouvelle usine à Parnu , en Estonie .",fr
